contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
611,"If he can be President, I can fly.",1626,2509,5799,Top 5 Funny,False,True,34,Human
611,Either way I’ll be a smash on Broadway.,1164,2385,5230,Top 5 Unfunny,False,True,39,Human
611,Because it still beats flying United.,957,2410,4728,Top 5 Unfunny,False,True,37,Human
611,Wait... I was adopted?,1179,2412,5417,Top 5 Unfunny,True,True,22,Human
611,"If he can be President, I can fly.",1626,2509,5799,Top 5 Unfunny,False,True,34,Human
611,"You need good wings to fly; a lot of people don’t know that. I know wings. I’ve got the best wings! No one ever mentions that. No one has better wings, believe me! I’m going to do so much flying you’re going to get tired of seeing me flying!",1438,2676,5551,Top 5 Unfunny,False,True,241,Human
611,"Yeah, but I identify as a pigeon.",1338,2380,5743,Top 5 Funny,False,True,33,Human
611,"""Fine, but for our second date you are coming sewer rafting"".",1380,2294,5642,Top 5 Funny,False,True,61,Human
611,"You need good wings to fly; a lot of people don’t know that. I know wings. I’ve got the best wings! No one ever mentions that. No one has better wings, believe me! I’m going to do so much flying you’re going to get tired of seeing me flying!",1438,2676,5551,Top 5 Funny,False,True,241,Human
611,"Believe me, I’ve tested a lot worse things when I was in pharmaceuticals.",1448,2110,5452,Top 5 Funny,False,True,73,Human
612,Looks like his past caught up with him.,1042,1756,4390,Top 5 Unfunny,False,True,39,Human
612,"It's Kansas, m'am. Evolution is a crime.",1860,1883,5355,Top 5 Funny,False,True,40,Human
612,The coroner said it occurred sometime between 360 million years ago and 4am.,1931,1862,5701,Top 5 Unfunny,False,True,76,Human
612,A billion years of evolution and they still don't look both ways...,1519,1863,4935,Top 5 Unfunny,False,True,67,Human
612,"It's Kansas, m'am. Evolution is a crime.",1860,1883,5355,Top 5 Unfunny,False,True,40,Human
612,I wouldn't have expected this in a million years.,1555,1627,4882,Top 5 Funny,False,True,49,Human
612,I suspect some people will deny this ever happened.,1701,1535,5010,Top 5 Funny,False,True,51,Human
612,It's a textbook case--depending on which state your textbooks are from.,1855,1656,5317,Top 5 Funny,False,True,71,Human
612,The coroner said it occurred sometime between 360 million years ago and 4am.,1931,1862,5701,Top 5 Funny,False,True,76,Human
612,It's going to take a while to notify all the next of kin.,1508,1822,5136,Top 5 Unfunny,False,True,57,Human
613,"If you think he's a clown, wait until you meet your public defender.",1312,2124,5274,Top 5 Funny,False,True,68,Human
613,“I’m the carrot. He’s the stchick”.,1191,2223,5042,Top 5 Funny,False,True,35,Human
613,“I’m the carrot. He’s the stchick”.,1191,2223,5042,Top 5 Unfunny,False,True,35,Human
613,Does it look like we're joking?,1058,2229,5150,Top 5 Unfunny,True,True,31,Human
613,Roberts....make me a chair. We are going to be here a while.,725,1888,3931,Top 5 Unfunny,False,True,60,Human
613,"If you think he's a clown, wait until you meet your public defender.",1312,2124,5274,Top 5 Unfunny,False,True,68,Human
613,Don't make us go for the juggler.,1058,1611,3982,Top 5 Funny,False,True,33,Human
613,"We are authorized to use farce, if necessary.",1575,1681,5009,Top 5 Funny,False,True,45,Human
613,"Unless you want a very long ride in a very small car, I suggest you start talking.",1399,1798,5053,Top 5 Funny,False,True,82,Human
613,Start talking or we bring in the mime.,736,1860,3814,Top 5 Unfunny,False,True,38,Human
614,The Zen Way is on the next mountain. This is the Steinway.,1316,1933,4769,Top 5 Funny,False,True,58,Human
614,The public is saying your latest work is inaccessible.,1192,1920,4971,Top 5 Unfunny,False,True,54,Human
614,I'm moving all of my music to the cloud.,1082,1866,4490,Top 5 Unfunny,False,True,40,Human
614,The Craigslist ad said it's free if I pick it up myself...?,1119,1853,4671,Top 5 Unfunny,True,True,59,Human
614,The Zen Way is on the next mountain. This is the Steinway.,1316,1933,4769,Top 5 Unfunny,False,True,58,Human
614,The Craigslist ad said it's free if I pick it up myself...?,1119,1853,4671,Top 5 Funny,True,True,59,Human
614,The public is saying your latest work is inaccessible.,1192,1920,4971,Top 5 Funny,False,True,54,Human
614,Your lesson was yesterday.,1265,1836,4712,Top 5 Funny,False,True,26,Human
614,"To be honest with you, we regret both the promise of free delivery and the promise of lifetime tunings.",995,1863,4340,Top 5 Unfunny,False,True,103,Human
614,I know you didn't send for a tuner. The people down in the valley did.,1191,1796,4415,Top 5 Funny,False,True,70,Human
615,Too bad it's catch and release. My wife would love this.,1360,2146,5600,Top 5 Unfunny,False,True,56,Human
615,"Finally, something my wife will let me mount in the living room.",1279,2171,5487,Top 5 Unfunny,False,True,64,Human
615,We must be at Pier 1.,1440,2243,5566,Top 5 Unfunny,False,True,21,Human
615,"First, I set the mood.",1221,2257,5024,Top 5 Unfunny,False,True,22,Human
615,It's the Trump lure -- it works best with bottom feeders.,1394,2358,5158,Top 5 Unfunny,False,True,57,Human
615,I've finally caught something my wife will let me hang in the living room.,1378,1993,5358,Top 5 Funny,False,True,74,Human
615,It's the Trump lure -- it works best with bottom feeders.,1394,2358,5158,Top 5 Funny,False,True,57,Human
615,We must be at Pier 1.,1440,2243,5566,Top 5 Funny,False,True,21,Human
615,"I can hear the wife now: ""You caught it, you clean it.""",1636,2014,5569,Top 5 Funny,False,False,55,Human
615,"""I hate fishing in the Hamptons"".",1473,2130,5513,Top 5 Funny,False,True,33,Human
616,The memo speaks for itself. Which is more than I can say for Brad here.,1190,2040,5191,Top 5 Unfunny,False,True,71,Human
616,We want time-and-a-half.,1243,2024,5130,Top 5 Funny,False,True,24,Human
616,"Sure, you may be busy but my boss is literally up my ass.",947,2123,4219,Top 5 Unfunny,False,True,57,Human
616,Here's my resignation. I just don't feel like I have a voice here.,1085,2066,4977,Top 5 Unfunny,False,True,66,Human
616,I want to report inappropriate touching.,1255,1778,4354,Top 5 Funny,False,True,40,Human
616,We want time-and-a-half.,1243,2024,5130,Top 5 Unfunny,False,True,24,Human
616,Do you have any idea who you're talking to?,1128,1773,4520,Top 5 Funny,True,True,43,Human
616,I’ve advised my client not to talk.,1425,1932,5456,Top 5 Unfunny,False,True,35,Human
616,I’ve advised my client not to talk.,1425,1932,5456,Top 5 Funny,False,True,35,Human
616,The memo speaks for itself. Which is more than I can say for Brad here.,1190,2040,5191,Top 5 Funny,False,True,71,Human
617,It's either this or the PBS pledge drive.,1267,1873,4768,Top 5 Funny,False,True,41,Human
617,But before we head down... a short fire-safety video...,1289,1379,4097,Top 5 Funny,False,True,55,Human
617,"No, purgatory. In hell, it's Fox News 24/7.",1339,1832,4522,Top 5 Funny,False,True,43,Human
617,It's either this or the PBS pledge drive.,1267,1873,4768,Top 5 Unfunny,False,True,41,Human
617,"No, this is Purgatory. Hell has FOX 24/7.",1657,1884,5025,Top 5 Funny,False,True,41,Human
617,I wonder if he moved that pitchfork a little left would we get better reception?,1255,1723,4832,Top 5 Funny,True,True,80,Human
617,"No, only the Catholics have real flames. We’re all Episcopalians.",1156,1917,4793,Top 5 Unfunny,False,True,65,Human
617,So this is ironic... last week I was standing next to a fire and watching naked people on TV.,1051,1898,4415,Top 5 Unfunny,False,True,93,Human
617,"No, this is Purgatory. Hell has FOX 24/7.",1657,1884,5025,Top 5 Unfunny,False,True,41,Human
617,They've been making due with this ever since the place froze over in 2016.,1093,1849,4117,Top 5 Unfunny,False,True,74,Human
618,"Strangely enough, you are the first person to ask about the clock.",2934,3327,9373,Top 5 Funny,False,True,66,Human
618,Where did you get the clock?,2424,4012,9274,Top 5 Unfunny,True,True,28,Human
618,"In my defense, it came out of nowhere.",2027,3783,8794,Top 5 Unfunny,False,True,38,Human
618,"I also have a centaur, but it makes people uncomfortable.",2208,3858,9006,Top 5 Unfunny,False,True,57,Human
618,"And this is a unicorn, a rare being most don’t even believe exists. Come to think of it, you have a lot in common with him, Black Guy In A New Yorker Cartoon.",2842,4018,9626,Top 5 Unfunny,False,True,158,Human
618,It was hit or myth.,2625,4133,9988,Top 5 Unfunny,False,True,19,Human
618,It’s on the enchanted species list.,2532,3504,9602,Top 5 Funny,False,True,35,Human
618,It was hit or myth.,2625,4133,9988,Top 5 Funny,False,True,19,Human
618,"And this is a unicorn, a rare being most don’t even believe exists. Come to think of it, you have a lot in common with him, Black Guy In A New Yorker Cartoon.",2842,4018,9626,Top 5 Funny,False,True,158,Human
618,Well of course they don’t exist. Now.,2909,3546,9735,Top 5 Funny,False,True,37,Human
619,If you can remove it... it means your heart is pure. But you can no longer work in sales.,1831,1867,6040,Top 5 Unfunny,False,True,89,Human
619,The pen is taking it pretty hard.,1226,1912,4702,Top 5 Unfunny,False,True,33,Human
619,At least you didn't get the axe.,1307,2318,5735,Top 5 Unfunny,False,True,32,Human
619,At least you didn't get the axe.,1307,2318,5735,Top 5 Funny,False,True,32,Human
619,"Also, if you can pull the stuck page out of the copier you become the rightful Head of Finance.",1342,1673,4867,Top 5 Funny,False,True,95,Human
619,If you can remove it... it means your heart is pure. But you can no longer work in sales.,1831,1867,6040,Top 5 Funny,False,True,89,Human
619,It was a very hostile takeover.,1883,1622,6029,Top 5 Funny,False,True,31,Human
619,... and now for the final part of your interview ...,756,1974,4432,Top 5 Unfunny,False,True,52,Human
619,It was a very hostile takeover.,2648,2290,8348,Top 5 Unfunny,False,True,31,Human
619,It was a very hostile takeover.,2648,2290,8348,Top 5 Funny,False,True,31,Human
620,The best part? Not a single religion predicted this one.,2807,3003,8705,Top 5 Funny,True,True,56,Human
620,"Most of them have candy, this ones filled with nuts.",3268,3006,9690,Top 5 Funny,False,True,52,Human
620,It's not the end of the world if he misses.,2702,2403,9697,Top 5 Funny,False,True,43,Human
620,"Lower it a bit, Mar-a-Lago's just coming back around.",2694,3027,8341,Top 5 Funny,False,True,53,Human
620,These young guys have it easy. It was much harder back when it was flat,2610,2912,8622,Top 5 Funny,False,False,71,Human
620,"Lower it a bit, Mar-a-Lago's just coming back around.",2694,3027,8341,Top 5 Unfunny,False,True,53,Human
620,"Most of them have candy, this ones filled with nuts.",3268,3006,9690,Top 5 Unfunny,False,True,52,Human
620,The best part? Not a single religion predicted this one.,2807,3003,8705,Top 5 Unfunny,True,True,56,Human
620,"It was a biblical typo.  It's really called the ""Rupture.""",2492,2964,8137,Top 5 Unfunny,False,False,58,Human
620,These young guys have it easy. It was much harder back when it was flat,2610,2912,8622,Top 5 Unfunny,False,False,71,Human
621,"May I say, sir: quite riveting.",3087,3391,10530,Top 5 Unfunny,False,True,31,Human
621,"May I inquire what the bride is wearing, sir?",2171,3195,8674,Top 5 Unfunny,True,True,45,Human
621,It does make you look slightly middle-aged.,3099,3212,9651,Top 5 Unfunny,False,True,43,Human
621,It’s off the rack.  The guy on the rack doesn’t need it anymore.,3825,3573,11014,Top 5 Unfunny,False,True,64,Human
621,LIMERICK: When buying a nice suit of steel...No matter how good it may feel...You do have to watch...If it's tight in the crotch...Cause it'll make you scream when you kneel.,3157,3905,10054,Top 5 Unfunny,False,True,174,Human
621,"May I say, sir: quite riveting.",3087,3391,10530,Top 5 Funny,False,True,31,Human
621,It does make you look slightly middle-aged.,3099,3212,9651,Top 5 Funny,False,True,43,Human
621,LIMERICK: When buying a nice suit of steel...No matter how good it may feel...You do have to watch...If it's tight in the crotch...Cause it'll make you scream when you kneel.,3157,3905,10054,Top 5 Funny,False,True,174,Human
621,She’ll appreciate you’re wearing protection.,3409,2930,10469,Top 5 Funny,False,True,44,Human
621,It’s off the rack.  The guy on the rack doesn’t need it anymore.,3825,3573,11014,Top 5 Funny,False,True,64,Human
622,"It’ll have to be rare, buddy. I get off at 42nd Street.",25,74,157,Top 5 Unfunny,False,True,55,Human
622,To go?,138,100,370,Top 5 Unfunny,True,True,6,Human
622,My wife got the house.,58,115,244,Top 5 Unfunny,False,True,22,Human
622,OK ... but tell your friends it's BYOB.,13,73,115,Top 5 Unfunny,False,True,39,Human
622,"If you want cheese, you’ll have to stay on until 59th Street.",24,73,150,Top 5 Unfunny,False,True,61,Human
622,"If you want cheese, you’ll have to stay on until 59th Street.",24,73,150,Top 5 Funny,False,True,61,Human
622,To go?,138,100,370,Top 5 Funny,True,True,6,Human
622,Penn Station is medium. Times Square is well done.,19,60,93,Top 5 Funny,False,True,50,Human
622,My wife got the house.,58,115,244,Top 5 Funny,False,True,22,Human
622,"It’ll have to be rare, buddy. I get off at 42nd Street.",25,74,157,Top 5 Funny,False,True,55,Human
623,"Sir, did you leave a kite at the dog park by any chance?",1930,2982,7936,Top 5 Unfunny,True,True,56,Human
623,But my dog IS on a leash,1784,3128,8180,Top 5 Unfunny,False,False,24,Human
623,Do you realize your kite's in the car with the window cracked open?,1633,3130,7334,Top 5 Unfunny,True,True,67,Human
623,I don't think you appreciate the gravity of the situation.,2165,3141,8307,Top 5 Unfunny,False,True,58,Human
623,"Okay, but if he starts sniffing their tails he has to leave.",3079,3278,10188,Top 5 Unfunny,False,True,60,Human
623,"You better hope that was rain I just felt.""",3656,2403,10403,Top 5 Funny,False,False,43,Human
623,"Have you tried saying, ""Down, boy""?",2330,2938,8968,Top 5 Funny,True,True,35,Human
623,"He's a beagle, but he claims the ""b"" is silent.",2362,2957,8304,Top 5 Funny,False,True,47,Human
623,"Okay, but if he starts sniffing their tails he has to leave.",3079,3278,10188,Top 5 Funny,False,True,60,Human
623,It's a park. He's on a leash. What's it to you?,2310,1996,7202,Top 5 Funny,True,True,47,Human
624,Of course I am happy to see you! I just need a little time to decompose myself!,3111,2591,9917,Top 5 Funny,False,True,79,Human
624,"Well, so much for resting in peace",2197,2803,8421,Top 5 Funny,False,False,34,Human
624,"Of all the skeletons in all the world, I get stuck next to the one from my closet.",2068,2749,7513,Top 5 Funny,False,True,82,Human
624,What part of 'until death do us part' don't you understand?,1715,3366,8370,Top 5 Unfunny,True,True,59,Human
624,"Look, I just need a minute to decompose, is that too much to ask?",1269,3152,7146,Top 5 Unfunny,True,True,65,Human
624,Biggest Funeral Ever! People all over the world were in the streets! You should have seen the crowds! Biggest crowds in the history of the world! Nobody wanted to miss my funeral! Everyone wanted to see me off. Millions! Biggest sendoff ever! So Big.,2352,3092,7742,Top 5 Unfunny,False,True,250,Human
