contest,ai_model,ai_caption,human_caption,semantic_similarity
566,claude,"""I asked to see the captain, not the galley help.""",Am I the only one who misses the parrot?,0.09441659
566,claude,"""I asked to see the captain, not the galley help.""",Call him Ishmeow.,0.049811512
566,claude,"""I asked to see the captain, not the galley help.""",He calls it Ishmeow,0.046491448
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""","I do this to scare the students, I actually have no idea what it means.",0.14952928
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",I have nothing left to prove.,0.16304302
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",Just updating my password.,0.087637134
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",I always leave a little room for doubt.,0.15531382
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""","I do this to scare the students, I actually have no idea what it means.",0.14952928
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",I have nothing left to prove.,0.16304302
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",I always leave a little room for doubt.,0.15531382
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",Just updating my password.,0.087637134
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",I've solved for x. Maybe you can figure out why.,0.18441227
859,chatgpt (gpt-4o),"""Wait, you mean to tell me this isn't Sudoku?""",The Dean said to tell you ‘never mind!’,0.20603842
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.","I do this to scare the students, I actually have no idea what it means.",0.15710434
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",I have nothing left to prove.,0.17775558
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",Just updating my password.,0.09563388
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",I always leave a little room for doubt.,0.14774278
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.","I do this to scare the students, I actually have no idea what it means.",0.15710434
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",I have nothing left to prove.,0.17775558
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",I always leave a little room for doubt.,0.14774278
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",Just updating my password.,0.09563388
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",I've solved for x. Maybe you can figure out why.,0.16147247
859,claude,"Math conference, day 237. The work continues. We soldier on, searching for proofs and pondering the infinite - our quest unending, our chalkboard filling, our spirits indomitable in the face of infinitesimal progress and asymptotic understanding.",The Dean said to tell you ‘never mind!’,0.11031781
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Of course I’m living in the past. Have you seen the present?!,0.06950805
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Just had a thought. What if I put the wheel on the outside?,0.03331836
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Are you trying to tell me that B.C. is a place in Canada?,0.058609597
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Packing for the Republican National Convention gets easier and easier every four years.,0.019026581
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Are you trying to tell me that B.C. is a place in Canada?,0.058609597
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Packing for the Republican National Convention gets easier and easier every four years.,0.019026581
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",This is all they are allowing me to bring to the Texas Science Convention.,0.11979645
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Of course I’m living in the past. Have you seen the present?!,0.06950805
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",Just had a thought. What if I put the wheel on the outside?,0.03331836
787,chatgpt (gpt-4o),"""Did you really think the Paleo diet was just about what we eat?""",This is all they are allowing me to bring to the Texas Science Convention.,0.11979645
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Of course I’m living in the past. Have you seen the present?!,0.07501958
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Just had a thought. What if I put the wheel on the outside?,0.07968348
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Are you trying to tell me that B.C. is a place in Canada?,0.08433372
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Packing for the Republican National Convention gets easier and easier every four years.,0.036982894
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Are you trying to tell me that B.C. is a place in Canada?,0.08433372
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Packing for the Republican National Convention gets easier and easier every four years.,0.036982894
787,claude,"""In this house, we only roast marshmallows over an open flame.""",This is all they are allowing me to bring to the Texas Science Convention.,0.13728161
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Of course I’m living in the past. Have you seen the present?!,0.07501958
787,claude,"""In this house, we only roast marshmallows over an open flame.""",Just had a thought. What if I put the wheel on the outside?,0.07968348
787,claude,"""In this house, we only roast marshmallows over an open flame.""",This is all they are allowing me to bring to the Texas Science Convention.,0.13728161
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",I know. I know. I have anchor management issues.,0.08351441
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""","Arrgh, we'll see if the bathroom key goes missing now!",0.13396847
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",It's no wonder this place has struggled to stay afloat,0.10814226
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",Or you could just move the damn coffee maker.,0.10119259
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",Why? Because every mall needs an anchor store.,0.10291149
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""","It was free, but the shipping cost me an arm and a leg.",0.13220173
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",I know. I know. I have anchor management issues.,0.08351441
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""",Now let's see 'em walk off with the bathroom key!,0.135947
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""","Arrgh, we'll see if the bathroom key goes missing now!",0.13396847
571,chatgpt (gpt-4o),"""After the yacht club's lunch, the tip was surprisingly generous.""","So I tell Pete, I'd give my right hand for an anchor like that.",0.25436243
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""",I see your divorce went well.,0.030058429
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""",Walter soon realized that he was not prepared for life in the fast lane.,0.25972813
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""","Sir, I am not going to tell you again, your ride is over.",0.15190628
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""","Sir, I am not going to tell you again, your ride is over.",0.15190628
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""",I see your divorce went well.,0.030058429
790,chatgpt (gpt-4o),"""The GPS just said 'Turn left in 50 feet for the fun to begin!'""",Does it look like I would know where the nearest gas station is?,0.2637271
