contest,human_caption,chatgpt,claude,Who_won,Description
620,The best part? Not a single religion predicted this one.,0.177937,0.14553933,chatgpt,ChatGPT aligned more closely with human captions
620,These young guys have it easy. It was much harder back when it was flat,0.029080115,0.047538325,claude,Claude aligned more closely with human captions
621,It does make you look slightly middle-aged.,0.1141549,0.07131908,chatgpt,ChatGPT aligned more closely with human captions
621,It’s off the rack.  The guy on the rack doesn’t need it anymore.,0.15336454,0.13467124,chatgpt,ChatGPT aligned more closely with human captions
621,LIMERICK: When buying a nice suit of steel...No matter how good it may feel...You do have to watch...If it's tight in the crotch...Cause it'll make you scream when you kneel.,0.18956155,0.27211,claude,Claude aligned more closely with human captions
621,"May I inquire what the bride is wearing, sir?",0.13454747,0.13895889,claude,Claude aligned more closely with human captions
621,"May I say, sir: quite riveting.",0.19609448,0.122986734,chatgpt,ChatGPT aligned more closely with human captions
621,She’ll appreciate you’re wearing protection.,0.21614975,0.47435632,claude,Claude aligned more closely with human captions
622,"If you want cheese, you’ll have to stay on until 59th Street.",0.29967278,0.19388832,chatgpt,ChatGPT aligned more closely with human captions
622,"It’ll have to be rare, buddy. I get off at 42nd Street.",0.16255617,0.16173422,chatgpt,ChatGPT aligned more closely with human captions
622,My wife got the house.,0.119349994,0.07186141,chatgpt,ChatGPT aligned more closely with human captions
622,OK ... but tell your friends it's BYOB.,0.026532356,0.050179556,claude,Claude aligned more closely with human captions
622,Penn Station is medium. Times Square is well done.,0.15960664,0.14449295,chatgpt,ChatGPT aligned more closely with human captions
622,To go?,0.22687115,0.15902871,chatgpt,ChatGPT aligned more closely with human captions
623,But my dog IS on a leash,0.29963464,0.11344324,chatgpt,ChatGPT aligned more closely with human captions
623,Do you realize your kite's in the car with the window cracked open?,0.33347136,0.38369668,claude,Claude aligned more closely with human captions
623,"Have you tried saying, ""Down, boy""?",0.20735589,0.08541785,chatgpt,ChatGPT aligned more closely with human captions
623,"He's a beagle, but he claims the ""b"" is silent.",0.30239475,0.044110056,chatgpt,ChatGPT aligned more closely with human captions
623,I don't think you appreciate the gravity of the situation.,0.06109668,0.07173413,claude,Claude aligned more closely with human captions
623,It's a park. He's on a leash. What's it to you?,0.46428847,0.33789095,chatgpt,ChatGPT aligned more closely with human captions
623,"Okay, but if he starts sniffing their tails he has to leave.",0.19056877,0.06134168,chatgpt,ChatGPT aligned more closely with human captions
623,"Sir, did you leave a kite at the dog park by any chance?",0.5123783,0.4187095,chatgpt,ChatGPT aligned more closely with human captions
623,"You better hope that was rain I just felt.""",0.24670434,0.11994809,chatgpt,ChatGPT aligned more closely with human captions
624,"'Til death do us part"" was the agreement, Susan.",0.28090417,0.24888751,chatgpt,ChatGPT aligned more closely with human captions
624,Biggest Funeral Ever! People all over the world were in the streets! You should have seen the crowds! Biggest crowds in the history of the world! Nobody wanted to miss my funeral! Everyone wanted to see me off. Millions! Biggest sendoff ever! So Big.,0.19550273,0.15831599,chatgpt,ChatGPT aligned more closely with human captions
624,"Look, I just need a minute to decompose, is that too much to ask?",0.19227627,0.18794495,chatgpt,ChatGPT aligned more closely with human captions
624,"Of all the skeletons in all the world, I get stuck next to the one from my closet.",0.23511693,0.2300025,chatgpt,ChatGPT aligned more closely with human captions
624,Of course I am happy to see you! I just need a little time to decompose myself!,0.15871742,-0.050108775,chatgpt,ChatGPT aligned more closely with human captions
624,Please!  I just got OUT of a relationship!,0.060222384,-0.060498144,chatgpt,ChatGPT aligned more closely with human captions
624,"Well, so much for resting in peace",0.19525792,0.17842396,chatgpt,ChatGPT aligned more closely with human captions
624,What part of 'until death do us part' don't you understand?,0.2126271,0.23155725,claude,Claude aligned more closely with human captions
625,How long you been with the club?,0.07334558,0.08863127,claude,Claude aligned more closely with human captions
625,Is it true you played for Cleveland the year they won the Series?,0.042646527,0.007765689,chatgpt,ChatGPT aligned more closely with human captions
625,I’d say your timing’s a bit off.,0.09711825,0.09748186,claude,Claude aligned more closely with human captions
625,"No, sir, this is Fenway. You're looking for Jurassic Park.",0.108406305,0.093235314,chatgpt,ChatGPT aligned more closely with human captions
625,"Remember, if I catch the ball you stop trying to hit it.",0.33845043,0.12486899,chatgpt,ChatGPT aligned more closely with human captions
625,That's not why I'm squatting.,0.13726561,0.06436008,chatgpt,ChatGPT aligned more closely with human captions
625,This isn't a normal side effect Kenny.. how much of it did you take?!,0.008425964,0.13551503,claude,Claude aligned more closely with human captions
626,"About to land now, call you when I'm on the ground.",0.20800176,0.22139737,claude,Claude aligned more closely with human captions
626,Hold on!--it's just a dead zone.,0.15881076,0.091195,chatgpt,ChatGPT aligned more closely with human captions
626,"No, I can’t hold on.",0.099883616,0.044877395,chatgpt,ChatGPT aligned more closely with human captions
626,"No, I said I'm getting BUCKED, with a B.",0.092804775,0.08404965,chatgpt,ChatGPT aligned more closely with human captions
626,"Test driving a new mustang, what are you up to?",0.02991262,0.15758316,claude,Claude aligned more closely with human captions
626,Turns out this IS my first rodeo.,0.21957383,0.22516268,claude,Claude aligned more closely with human captions
626,"You’re absolutely right, dear – the rattlesnake ringer tone was not a good idea!",0.06895695,0.14500299,claude,Claude aligned more closely with human captions
627,I recommend the pigeon. It's locally sourced.,-0.05570305,0.06508845,claude,Claude aligned more closely with human captions
627,"Ignore the screams, sir. I’ll get you a new fork.",0.11005706,0.085576,chatgpt,ChatGPT aligned more closely with human captions
627,"Table for two, by the window. Is there a problem?",0.15563859,-0.013096696,chatgpt,ChatGPT aligned more closely with human captions
627,Welcome back. The Chef enjoyed reading your pithy critique on Yelp.,0.07208989,0.06803032,chatgpt,ChatGPT aligned more closely with human captions
627,Weren't there three of you?,0.010815501,0.07783102,claude,Claude aligned more closely with human captions
627,Would you like to hear about our fall specials?,0.11487232,-0.0047300393,chatgpt,ChatGPT aligned more closely with human captions
627,You must be the couple with the Groupon.,0.06952225,0.047401115,chatgpt,ChatGPT aligned more closely with human captions
628,And that fisherman had to be 7 or 8 feet tall,0.12945946,0.1258133,chatgpt,ChatGPT aligned more closely with human captions
628,I heard today I'm getting canned.,0.19160703,0.16731563,chatgpt,ChatGPT aligned more closely with human captions
628,I still like to think of myself as a good catch.,0.13693318,0.039207205,chatgpt,ChatGPT aligned more closely with human captions
628,It’s just so hard not to get wrapped up in the news.,0.08608742,0.08153266,chatgpt,ChatGPT aligned more closely with human captions
628,Make it a double. I just got out of the tank.,0.15322895,0.09692597,chatgpt,ChatGPT aligned more closely with human captions
628,Maybe one day she’ll realize I’m the one that got away.,0.16641188,0.09251322,chatgpt,ChatGPT aligned more closely with human captions
628,Whaddya mean you only serve fish on Friday,0.09743461,0.19475608,claude,Claude aligned more closely with human captions
628,Yeah? Well I'm also a fish out of Scotch.,0.347247,0.28555003,chatgpt,ChatGPT aligned more closely with human captions
629,Be sure to tell your friends you climbed the face of Everett.,0.26661807,0.32347044,claude,Claude aligned more closely with human captions
629,"For the record, I was opposed to the wall.",0.13672855,0.1659832,claude,Claude aligned more closely with human captions
629,"In retrospect, I should have been more specific when I told the genie I wanted to be in a rock group and have women climbing all over me.",0.3968247,0.33663177,chatgpt,ChatGPT aligned more closely with human captions
629,"So it’s more than a flesh wound, but I’m still a head.",0.09424561,1.0406598e-05,chatgpt,ChatGPT aligned more closely with human captions
629,What makes this worse is that there is a racket ball court on the other side,0.103436194,0.18781331,claude,Claude aligned more closely with human captions
630,Gore was right. This is inconvenient.,0.12616459,0.20271605,claude,Claude aligned more closely with human captions
630,I clearly recall choosing hell over high water.,0.120885864,-0.08204536,chatgpt,ChatGPT aligned more closely with human captions
630,Is your mom still in the lounge chair?,0.07298335,0.11209242,claude,Claude aligned more closely with human captions
630,It’s Florida. We stand our ground.,0.037959687,0.13895455,claude,Claude aligned more closely with human captions
630,Looks like we might be facing a row vs wade  decision,-0.02057367,0.01861466,claude,Claude aligned more closely with human captions
630,"Ok, but the moon landing was still a hoax.",0.14994755,0.10180685,chatgpt,ChatGPT aligned more closely with human captions
630,Please put your trunks on before the tide goes out!,0.12923166,0.062003896,chatgpt,ChatGPT aligned more closely with human captions
