contest,ai_model,ai_caption,human_caption,semantic_similarity,category_human,theme,svg_path
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.",I’m just relieved Subway outbid Trojan.,0.2540876,Top 5 Funny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.",I’m just relieved Subway outbid Trojan.,0.2540876,Top 5 Unfunny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.",Why does everything look like food when I am on a diet?,0.19916192,Top 5 Funny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.",Why does everything look like food when I am on a diet?,0.19916192,Top 5 Unfunny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.","You realize you’ve just wasted your last wish, don’t you?",0.05498587,Top 5 Funny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.","You realize you’ve just wasted your last wish, don’t you?",0.05498587,Top 5 Unfunny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.","Budget cuts, service cuts, now, cold cuts?",0.19094467,Top 5 Funny,work,similarity_values/609.svg
609,Claude,"Looks like the turkey sandwiches are really piling up this year. Management may need to rethink this open office floor plan.""

The cartoon puts a humorous twist on the common workplace issues of open office layouts and repetitive office lunches by depicting comically oversized stacks of turkey sandwiches separated by low cubicle walls.","Budget cuts, service cuts, now, cold cuts?",0.19094467,Top 5 Unfunny,work,similarity_values/609.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.",They're asking if you prefer gas or electric...,0.14705181,Top 5 Funny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.",Beat until stiff meant the eggs.,0.2799666,Top 5 Funny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.","You can keep calling it ""flambé,"" but out here it's felony arson.",0.18446209,Top 5 Funny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.","As White House chef, you must have been expecting this.",0.33029273,Top 5 Funny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.","As White House chef, you must have been expecting this.",0.33029273,Top 5 Unfunny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.","As the White House Chef, half the world is hailing you as a hero for at least attempting it.",0.21414831,Top 5 Funny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.","As the White House Chef, half the world is hailing you as a hero for at least attempting it.",0.21414831,Top 5 Unfunny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.",So who's the chef at Mar-a-lago now?,0.26233375,Top 5 Unfunny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.",No one cares that the knife came out clean.,0.028956749,Top 5 Unfunny,work,similarity_values/610.svg
610,ChatGPT (gpt-4o),"When he said he'd make me a prison meal, I thought he meant breakfast in bed.",When you said you were going to grill the witness I had no idea.,0.2241841,Top 5 Unfunny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.",They're asking if you prefer gas or electric...,0.18766448,Top 5 Funny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.",Beat until stiff meant the eggs.,0.14915809,Top 5 Funny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.","You can keep calling it ""flambé,"" but out here it's felony arson.",0.11750723,Top 5 Funny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.","As White House chef, you must have been expecting this.",0.37570858,Top 5 Funny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.","As White House chef, you must have been expecting this.",0.37570858,Top 5 Unfunny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.","As the White House Chef, half the world is hailing you as a hero for at least attempting it.",0.34630957,Top 5 Funny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.","As the White House Chef, half the world is hailing you as a hero for at least attempting it.",0.34630957,Top 5 Unfunny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.",So who's the chef at Mar-a-lago now?,0.36779523,Top 5 Unfunny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.",No one cares that the knife came out clean.,0.14256,Top 5 Unfunny,work,similarity_values/610.svg
610,Claude,"I know everyone says the customer is always right, but this is getting ridiculous, Carl.""

The cartoon depicts an absurd situation where a restaurant chef is on the phone, looking exasperated while talking to a very demanding customer.",When you said you were going to grill the witness I had no idea.,0.20866561,Top 5 Unfunny,work,similarity_values/610.svg
