contest,caption,model,has_question_mark,ends_with_punctuation,caption_length,funny_votes,unfunny_votes,votes,category,source
594,Could I interest you in a treesome?,Human,True,True,35,768,1292,2754,Top 5 Unfunny,human
594,"Relax, they're just DRESSED like lumberjacks.",Human,False,True,45,585,916,2378,Top 5 Funny,human
594,"Honestly? He's like, ten rings too old for her.",Human,True,True,47,602,980,2532,Top 5 Funny,human
594,Could I interest you in a treesome?,Human,True,True,35,768,1292,2754,Top 5 Funny,human
595,"If I wanted a boss with no pants, I'd have stayed in Hollywood.",Human,False,True,63,498,1011,2156,Top 5 Unfunny,human
595,So he calls me into his office and when I get there he's wearing nothing but a scarf and a top hat,Human,False,False,98,568,1051,2312,Top 5 Unfunny,human
595,"If he asks you if you want to see his other carrot, just say no.",Human,False,True,64,733,1101,2507,Top 5 Unfunny,human
595,He's not as bad as the last manager. That one was abominable.,Human,False,True,61,1137,1261,3504,Top 5 Unfunny,human
595,"Surprise, surprise. The new manager is a fat white guy with no pants.",Human,False,True,69,1275,1292,3509,Top 5 Unfunny,human
595,So he calls me into his office and when I get there he's wearing nothing but a scarf and a top hat,Human,False,False,98,568,1051,2312,Top 5 Funny,human
595,"If he asks you if you want to see his other carrot, just say no.",Human,False,True,64,733,1101,2507,Top 5 Funny,human
595,They didn't say who...they just said one of us won't be here in the spring...,Human,False,True,77,792,944,2719,Top 5 Funny,human
595,He's not as bad as the last manager. That one was abominable.,Human,False,True,61,1137,1261,3504,Top 5 Funny,human
595,"Surprise, surprise. The new manager is a fat white guy with no pants.",Human,False,True,69,1275,1292,3509,Top 5 Funny,human
596,Last call.,Human,False,True,10,201,557,1024,Top 5 Unfunny,human
596,"No thanks, I prefer spirits.",Human,False,True,28,185,615,1108,Top 5 Unfunny,human
596,"C’mon, live a little.",Human,False,True,21,796,755,2060,Top 5 Unfunny,human
596,"After flirting with Death all afternoon, Bob finally makes his move.",Human,False,True,68,398,894,1554,Top 5 Unfunny,human
596,"C’mon, live a little.",Human,False,True,21,716,767,1994,Top 5 Unfunny,human
596,"Thanks, but I prefer spirits.",Human,False,True,29,204,515,1033,Top 5 Funny,human
596,"After flirting with Death all afternoon, Bob finally makes his move.",Human,False,True,68,398,894,1554,Top 5 Funny,human
596,"C’mon, live a little.",Human,False,True,21,716,767,1994,Top 5 Funny,human
596,"C’mon, live a little.",Human,False,True,21,796,755,2060,Top 5 Funny,human
596,Last call.,Human,False,True,10,201,557,1024,Top 5 Funny,human
597,"Actually, I did leave my bag unattended for a few minutes. Why?",Human,True,True,63,2263,2465,7698,Top 5 Funny,human
597,This airline always loses my luggage. This time I'm counting on it.,Human,False,True,67,2247,3162,8298,Top 5 Funny,human
597,"So, while I was in Rome, I picked up a little Italian",Human,False,False,53,2235,3116,8382,Top 5 Funny,human
597,Ted thought this girls' trip was a great idea. He even packed for me.,Human,False,True,69,1632,3463,7820,Top 5 Unfunny,human
597,They think we're going on a trip but actually I'm taking them to be fixed.,Human,False,True,74,1739,3353,6990,Top 5 Unfunny,human
597,I can't believe my baggage fit in my luggage.,Human,False,True,45,1752,3228,7380,Top 5 Unfunny,human
597,This airline always loses my luggage. This time I'm counting on it.,Human,False,True,67,2247,3162,8298,Top 5 Unfunny,human
597,I checked the fine print. There’s no fee for emotional baggage.,Human,False,True,63,2344,2998,8080,Top 5 Funny,human
597,"Oh, we're not traveling. Our new health plan only covers X-rays done by TSA screening.",Human,False,True,86,2528,2889,8080,Top 5 Funny,human
597,"If they lose him, I get $750.",Human,False,True,29,1914,3318,8227,Top 5 Unfunny,human
598,Do you seek alignment?,Human,True,True,22,419,1147,2332,Top 5 Unfunny,human
598,"Honestly, I stopped caring about the meaning of life after I got one of these.",Human,False,True,78,448,1146,2494,Top 5 Unfunny,human
598,Enlightenment? I'm just trying to achieve alignment.,Human,True,True,52,647,1187,2986,Top 5 Unfunny,human
598,"Forgot your question, didn’t you?",Human,True,True,33,531,1245,2649,Top 5 Unfunny,human
598,Enlightenment? I'm just trying to achieve alignment.,Human,True,True,52,647,1187,2986,Top 5 Funny,human
598,"You only get one question and you ask, ""What's that?""!",Human,True,True,54,656,1248,2848,Top 5 Funny,human
598,When I retired from Google they let me keep my chair.,Human,False,True,53,707,1054,2802,Top 5 Funny,human
598,It's for my back. You have two more questions.,Human,False,True,46,743,1109,2936,Top 5 Funny,human
598,I'm the fitness guru. The wisdom guru is one mountain over.,Human,False,True,59,715,1059,2915,Top 5 Funny,human
598,"You only get one question and you ask, ""What's that?""!",Human,True,True,54,656,1248,2848,Top 5 Unfunny,human
599,They’re known for their unconditional love.,Human,False,True,43,2,0,72,Top 5 Funny,human
599,"It's called a ""pet.""",Human,False,False,20,2,0,149,Top 5 Funny,human
599,I know he's extinct. Try telling him that.,Human,False,True,42,2,0,172,Top 5 Funny,human
599,Do you guys remember the code for the alarm?,Human,True,True,44,2,0,196,Top 5 Funny,human
599,"""I believe I accidentally set off your security system"".",Human,False,True,56,0,4063,4063,Top 5 Unfunny,human
599,My insurance doesn't cover prehistoric conditions.,Human,False,True,50,0,3829,3829,Top 5 Unfunny,human
599,It counts your steps and keeps your heart-rate up.,Human,False,True,50,0,3770,3770,Top 5 Unfunny,human
599,I'm under cave arrest.,Human,False,True,22,0,3712,3712,Top 5 Unfunny,human
599,I dreamt last night that some day judges might just require a small plastic bracelet,Human,False,False,84,2,0,61,Top 5 Funny,human
599,Yes he’s a herbivore. Unfortunately I’m Herb.,Human,False,True,45,0,3707,3707,Top 5 Unfunny,human
600,We should have been more specific when we ordered a new lab.,Human,False,True,60,0,4550,4550,Top 5 Unfunny,human
600,"When we beam you back up the next time, we expect you to have the stick.",Human,False,True,72,0,4291,4291,Top 5 Unfunny,human
600,What do you mean you need to go out?,Human,True,True,36,0,4341,4341,Top 5 Unfunny,human
600,Mission accomplished. We will report that this planet's inhabitants are friendly and playful.,Human,False,True,93,923,0,924,Top 5 Funny,human
600,"When I said abduct the dog, I meant President Trump...",Human,False,True,54,2,0,29,Top 5 Funny,human
600,Did you remember to take him out before we left?,Human,True,True,48,2,0,33,Top 5 Funny,human
600,"He agrees to a rectal probe, but only if we use our noses.",Human,False,True,58,2,0,46,Top 5 Funny,human
600,"My research on tail movements suggests he has to “go,” but I haven’t been able to determine what that means...",Human,False,True,110,2,0,48,Top 5 Funny,human
600,"Good luck, Zorg. Remember, you hate cats and mailmen.",Human,False,True,53,0,4408,4408,Top 5 Unfunny,human
600,"They feed him, bath him, and pick up his poop. He seems to be their leader.",Human,False,True,75,0,4393,4393,Top 5 Unfunny,human
601,We'll lose him in the swimming and biking stages.,Human,False,True,49,686,1268,3055,Top 5 Unfunny,human
601,Why couldn't you just pee behind a bush?,Human,True,True,40,512,1338,2758,Top 5 Unfunny,human
601,Next time just relieve yourself against a rock.,Human,False,True,47,675,1362,2993,Top 5 Unfunny,human
601,I thought you said it wouldn't need much attention.,Human,False,True,51,863,1238,3268,Top 5 Unfunny,human
601,"You know how they say that in the Spring, the desert comes alive?",Human,True,True,65,542,1033,2608,Top 5 Funny,human
601,Next time just relieve yourself against a rock.,Human,False,True,47,675,1362,2993,Top 5 Funny,human
601,We'll lose him in the swimming and biking stages.,Human,False,True,49,686,1268,3055,Top 5 Funny,human
601,I thought you said it wouldn't need much attention.,Human,False,True,51,863,1238,3268,Top 5 Funny,human
601,Why couldn't you just pee behind a bush?,Human,True,True,40,512,1338,2758,Top 5 Funny,human
601,"The wall was dumb, but these border guard disguises are even worse.",Human,False,True,67,445,1126,2299,Top 5 Unfunny,human
602,We'd like to keep you here for further tasting.,Human,False,True,47,1245,1698,4796,Top 5 Unfunny,human
602,"I'm afraid, sir, since you were on the floor for more than five seconds, there's nothing we can do for you.",Human,False,True,107,1655,1786,5171,Top 5 Unfunny,human
602,I'm not going to sugarcoat this.,Human,False,True,32,1566,1653,5399,Top 5 Funny,human
602,He's only known to us as John Dough.,Human,False,True,36,1583,1730,5196,Top 5 Unfunny,human
602,He's only known to us as John Dough.,Human,False,True,36,1583,1730,5196,Top 5 Funny,human
602,I'm not going to sugarcoat this.,Human,False,True,32,1566,1653,5399,Top 5 Unfunny,human
602,We ran a few tests and all the toothpicks came back clean,Human,False,False,57,1617,1570,4982,Top 5 Funny,human
602,"I'm afraid, sir, since you were on the floor for more than five seconds, there's nothing we can do for you.",Human,False,True,107,1655,1786,5171,Top 5 Funny,human
602,Time to meet your baker.,Human,False,True,24,1501,1806,5065,Top 5 Unfunny,human
602,Time to meet your baker.,Human,False,True,24,1501,1806,5065,Top 5 Funny,human
603,Welcome to the Deli Lama.,Human,False,True,25,2086,3575,8493,Top 5 Unfunny,human
603,I can't seat you until you are fully present.,Human,False,True,45,2389,3330,8877,Top 5 Unfunny,human
603,Welcome to the Deli Lama.,Human,False,True,25,2746,3669,9754,Top 5 Unfunny,human
603,The path to true enlightenment is long and arduous. But you may wait at the bar.,Human,False,True,80,2587,2882,9200,Top 5 Funny,human
603,We used to offer enlightenment. Then we discovered people really preferred brunch.,Human,False,True,82,2727,2930,9165,Top 5 Funny,human
603,Welcome to the Deli Lama.,Human,False,True,25,2746,3669,9754,Top 5 Funny,human
603,We don't have menus here. Everybody just gets what they deserve.,Human,False,True,64,2755,3307,9660,Top 5 Funny,human
603,"I have a one o'clock reservation, last name is Miller but I'm no longer a party of four.",Human,False,True,88,2763,3545,9450,Top 5 Funny,human
603,"I have a one o'clock reservation, last name is Miller but I'm no longer a party of four.",Human,False,True,88,2763,3545,9450,Top 5 Unfunny,human
603,Enlightenment is on Thursdays. Today is Taco Tuesday.,Human,False,True,53,2040,3358,8370,Top 5 Unfunny,human
604,"Well, if you want a record of your existence, it’s either this or the tar pits.",Human,False,True,79,706,1350,3024,Top 5 Unfunny,human
604,The drawing is the easy part. It's coming up with a caption that's tough.,Human,False,True,73,618,1314,2865,Top 5 Funny,human
604,How do you know it doesn't look like you?,Human,True,True,41,642,1400,3085,Top 5 Unfunny,human
604,How do you know it doesn't look like you?,Human,True,True,41,642,1400,3085,Top 5 Funny,human
604,"I'm calling it ""The Elephant in the Room""",Human,False,False,41,648,1257,2834,Top 5 Funny,human
604,You should have seen my parents when I told them I didn't want to be a hunter OR a gatherer.,Human,False,True,92,708,1386,3159,Top 5 Unfunny,human
604,You should have seen my parents when I told them I didn't want to be a hunter OR a gatherer.,Human,False,True,92,708,1386,3159,Top 5 Funny,human
604,Don't worry - no one will see this in a million years.,Human,False,True,54,553,1290,2773,Top 5 Unfunny,human
604,The drawing is the easy part. It's coming up with a caption that's tough.,Human,False,True,73,618,1314,2865,Top 5 Unfunny,human
604,"Well, if you want a record of your existence, it’s either this or the tar pits.",Human,False,True,79,706,1350,3024,Top 5 Funny,human
605,"We're life, imitating art.",Human,False,True,26,1036,2365,5242,Top 5 Unfunny,human
605,"You’re better off over there, in this reality Trump is president.",Human,False,True,65,1003,2332,4634,Top 5 Unfunny,human
605,"Well, you're no masterpiece yourself.",Human,False,True,37,988,2363,4947,Top 5 Unfunny,human
605,We're in the lower floor of IKEA....where are you?,Human,True,True,50,993,2444,4929,Top 5 Unfunny,human
605,The Demoiselles d’Avignon are out to lunch. We’re the McMurrays of Hackensack.,Human,False,True,78,1301,2036,4982,Top 5 Funny,human
605,"It says ""Man Looking Stupid"". What does yours say?",Human,True,True,50,1133,2241,4995,Top 5 Funny,human
605,"Due to NEA budget cuts, the painting you would have seen here will be described by my wife, Ethel, her sister, Irene, and myself.",Human,False,True,129,1166,2452,5229,Top 5 Funny,human
605,"Due to NEA budget cuts, the painting you would have seen here will be described by my wife, Ethel, her sister, Irene, and myself.",Human,False,True,129,1166,2452,5229,Top 5 Unfunny,human
605,"Whatever you do, don’t take the stairs near the Escher painting!",Human,False,True,64,1460,2231,5341,Top 5 Funny,human
605,"Son, your Mom and I want you back in the picture.",Human,False,True,49,1350,2128,5431,Top 5 Funny,human
606,"OK, but he is going to have to check that bag.",Human,False,True,46,16,29,67,Top 5 Funny,human
606,It's the only way Delta lets you redeem their vouchers,Human,False,False,54,16,29,63,Top 5 Funny,human
606,"Yep, we're lost. We passed this guy an hour ago.",Human,False,True,48,25,37,89,Top 5 Unfunny,human
606,"He's always had his head in the clouds, but THIS ???",Human,True,True,52,22,34,87,Top 5 Unfunny,human
606,"OK, but he is going to have to check that bag.",Human,False,True,46,16,29,67,Top 5 Unfunny,human
606,"As senior squeegee-man during flight simulations, moving up didn’t pan out.",Human,False,True,75,24,35,84,Top 5 Unfunny,human
606,"As senior squeegee-man during flight simulations, moving up didn’t pan out.",Human,False,True,75,24,35,84,Top 5 Funny,human
606,"Yep, we're lost. We passed this guy an hour ago.",Human,False,True,48,25,37,89,Top 5 Funny,human
606,"He's always had his head in the clouds, but THIS ???",Human,True,True,52,22,34,87,Top 5 Funny,human
606,It's the only way Delta lets you redeem their vouchers,Human,False,False,54,16,29,63,Top 5 Unfunny,human
607,I guess we can stop eating kale.,Human,False,True,32,1331,1882,4792,Top 5 Unfunny,human
607,He touched so many lives.,Human,False,True,25,1620,1776,5140,Top 5 Funny,human
607,I was hoping taxes would go first.,Human,False,True,34,1569,1951,5204,Top 5 Funny,human
607,My only regret is that he never got around to visiting your mother.,Human,False,True,67,1436,1524,4216,Top 5 Funny,human
607,"Well, I guess that just leaves taxes.",Human,False,True,37,1371,1744,4667,Top 5 Funny,human
607,I guess we can stop eating kale.,Human,False,True,32,1331,1882,4792,Top 5 Funny,human
